filename,xmin,ymin,xmax,ymax,class_name
14_039_2_0046_bmp.rf.dba4c0c19ee5c71d407b43e16a819491.jpg,49,37,56,46,Stenosis
14_040_7_0012_bmp.rf.dc50ffd9468b405be733d259239b8152.jpg,23,80,30,93,Stenosis
14_018_6_0020_bmp.rf.dc70648d4547ea97c8c1272775ffa42e.jpg,43,64,68,86,Stenosis
14_075_4_0031_bmp.rf.dc72bbb2f4a3c74f2376ab61a02e1b18.jpg,48,74,67,84,Stenosis
14_053_1_0049_bmp.rf.dc281a01afd0e558ff29a198b70647a0.jpg,31,140,50,153,Stenosis
14_022_6_0056_bmp.rf.dc684308f5b08a945ff455afbd900333.jpg,52,91,64,118,Stenosis
14_095_2_0033_bmp.rf.dc5be2d84525aa854aa0f9892b7d097f.jpg,126,114,136,123,Stenosis
14_088_1_0051_bmp.rf.dc8badd11523b7d511d98fd21fee86c1.jpg,142,52,164,64,Stenosis
14_007_6_0069_bmp.rf.dc060c3bc50d3bb11febd2782ced365b.jpg,128,47,139,58,Stenosis
14_050_8_0045_bmp.rf.dc913a56a0d8a3bdffc45bc521042104.jpg,76,57,95,66,Stenosis
14_062_2_0069_bmp.rf.dc7c0d6099d5e9330f84207b1de352eb.jpg,62,30,82,43,Stenosis
14_021_35_0022_bmp.rf.dc9d72c8ef7739ada12bf87e15298f43.jpg,158,50,167,63,Stenosis
14_010_1_0029_bmp.rf.dcc15ae016cdae6b8d2674b5e0e678de.jpg,48,97,68,118,Stenosis
14_070_5_0045_bmp.rf.ccafa8de8f835fa5ffb64db6ed784898.jpg,40,74,54,84,Stenosis
14_087_1_0076_bmp.rf.dce68cb17180612ff7f46fc36819122f.jpg,77,77,97,90,Stenosis
14_028_1_0077_bmp.rf.dcd6c3c9f0c9a69243975d758d506ffc.jpg,63,52,85,64,Stenosis
14_048_5_0037_bmp.rf.dcb4068af42ba9557bd85174baf12410.jpg,103,47,111,54,Stenosis
14_031_7_0040_bmp.rf.dc9c0656fd690c2cc4b6163ddbe8e792.jpg,116,30,128,38,Stenosis
14_092_1_0059_bmp.rf.dc9a0e9065947c1fe476f7a6fdd4af49.jpg,83,58,95,72,Stenosis
14_039_5_0079_bmp.rf.dcef5ebee19db8a4365e3aa2525b3885.jpg,55,27,63,37,Stenosis
14_029_4_0074_bmp.rf.dcd71433e9335280a31c05e6af5d644d.jpg,139,63,149,78,Stenosis
14_022_2_0050_bmp.rf.dccc9fd7be351cf144b3386a212e07cc.jpg,111,57,131,67,Stenosis
14_085_2_0048_bmp.rf.dcd025871a89301a6df6250338acb22d.jpg,98,37,126,50,Stenosis
14_064_2_0065_bmp.rf.dcf07f11e89c9d56eaf0564a6b96bbbe.jpg,90,91,105,122,Stenosis
14_084_6_0037_bmp.rf.dd0003d39fb8fff2d8676af5eaeeee04.jpg,136,74,156,88,Stenosis
14_017_1_0028_bmp.rf.dcabfa707bd063370bf0018132b25d07.jpg,96,84,108,93,Stenosis
14_085_4_0060_bmp.rf.dca13b828cc9f4abecd23d10cb84a5b2.jpg,100,59,121,67,Stenosis
14_084_6_0039_bmp.rf.dc9e0f471ac33c9c4faff6b0a877ba94.jpg,135,74,158,90,Stenosis
14_007_3_0037_bmp.rf.cffd308a4868f93ea7179e8b40c27594.jpg,112,50,123,62,Stenosis
14_023_2_0113_bmp.rf.dd0648ce4d3a33d868bd1af883d8cde5.jpg,164,73,173,90,Stenosis
14_039_7_0050_bmp.rf.dd208ff30e961d7bd4c1dc7a17e41c3c.jpg,56,54,64,63,Stenosis
14_026_2_0087_bmp.rf.dd2ab5cd4e6dffa1b0527288e7274813.jpg,49,59,62,70,Stenosis
14_085_4_0070_bmp.rf.dd78c7eea6dc247359490f31c6d25ef1.jpg,89,47,112,60,Stenosis
14_046_3_0063_bmp.rf.dd35c718ea0e88286e95f75238c4c658.jpg,57,57,62,62,Stenosis
14_067_4_0021_bmp.rf.dd89d1876a814a5633aa62c03d3ffaaa.jpg,133,107,142,127,Stenosis
14_039_5_0027_bmp.rf.dd4280f638f79269d1d64bbfd17cc12b.jpg,62,16,74,25,Stenosis
14_096_5_0079_bmp.rf.dda09111131c95d69dcfc68d927b45a2.jpg,50,47,80,58,Stenosis
14_029_7_0060_bmp.rf.dd21090a7611932e81054a4c36e566cf.jpg,81,98,92,106,Stenosis
14_096_2_0032_bmp.rf.ddd2fb199d7897c54f76c6307f6574b7.jpg,8,94,18,112,Stenosis
14_044_2_0027_bmp.rf.dd6fb2da254ae2e3669da562f4ae6fec.jpg,97,87,106,99,Stenosis
14_096_3_0061_bmp.rf.dd42afbed8f4fe35c61c909edb846259.jpg,95,46,107,53,Stenosis
14_096_6_0041_bmp.rf.dd4aabd16480ad0bc9892a8e0aeed189.jpg,60,56,91,67,Stenosis
14_022_7_0055_bmp.rf.dd9535f4a3c62850723ca3a285bf521d.jpg,50,35,61,47,Stenosis
14_007_10_0069_bmp.rf.dd37ffa8b841ea5b29532736fa87c6b2.jpg,115,36,128,49,Stenosis
14_023_4_0077_bmp.rf.dd8bc9105b83836df10f6134e7a33258.jpg,73,50,87,59,Stenosis
14_029_5_0056_bmp.rf.dd8592751b4bbca474dd138bb8e2296f.jpg,53,118,72,128,Stenosis
14_046_5_0050_bmp.rf.ddcaffbaa4e442eaba142c73690483c1.jpg,158,64,165,71,Stenosis
14_010_1_0011_bmp.rf.ddfa8f25eea3bc3dddebfb6c0849be52.jpg,71,120,83,131,Stenosis
14_006_1_0072_bmp.rf.dddedf9c338f493a74147c87f9e8c5ea.jpg,141,120,163,156,Stenosis
14_085_5_0039_bmp.rf.dddee3a462a5cb5770e254c72a005d4e.jpg,84,32,111,45,Stenosis
14_022_2_0038_bmp.rf.dde7e82e897dc45548248a996885914a.jpg,92,43,115,54,Stenosis
14_066_7_0049_bmp.rf.dd36c6f854a448871bab71913fe2d829.jpg,62,21,71,37,Stenosis
14_084_5_0041_bmp.rf.ddc16d9699817c48c0e631a272950ffe.jpg,76,47,97,54,Stenosis
14_084_6_0057_bmp.rf.dd8222ff98b839e1c880d7c2d19f4318.jpg,132,68,152,80,Stenosis
14_096_3_0052_bmp.rf.ddfb4386746b0927613d937b06166731.jpg,81,41,96,48,Stenosis
14_088_6_0037_bmp.rf.de18b79c349104d25f8b84746a4e03be.jpg,41,52,61,68,Stenosis
14_050_8_0046_bmp.rf.de08fddd8518976fa6d2b681d2d98ced.jpg,78,55,98,63,Stenosis
14_024_1_0040_bmp.rf.dcddae163c54f75dbca58e9db17ede26.jpg,50,49,61,59,Stenosis
14_048_5_0039_bmp.rf.de08c7208a49a810bd6787f45fd4549c.jpg,103,47,112,53,Stenosis
14_026_2_0080_bmp.rf.dd4ab353c7c78cc28728138087fb1bf9.jpg,53,64,66,75,Stenosis
14_077_6_0106_bmp.rf.de7271a92cdbd3121afc1da7c0dedd32.jpg,112,46,129,57,Stenosis
14_029_7_0072_bmp.rf.de2b658d287f12265f234c24fc099001.jpg,86,116,98,124,Stenosis
14_066_2_0065_bmp.rf.ddd09abc9c5f9f3de647bb92714ba0b8.jpg,89,33,101,40,Stenosis
14_033_3_0040_bmp.rf.de3ae40f7895f806fc4dcd70966100a2.jpg,110,50,118,58,Stenosis
14_075_5_0024_bmp.rf.de4ab0102a5eea92b4eefd3beae59d19.jpg,79,19,100,25,Stenosis
14_021_6_0059_bmp.rf.de4cf2b05f0b1ab05136b73d76fa99af.jpg,116,47,132,61,Stenosis
14_085_5_0031_bmp.rf.de907c0479e4c15f7d4efe17454d974d.jpg,87,41,108,49,Stenosis
14_080_3_0025_bmp.rf.dea26fc4fe799b6e0dbc064d22a54f3c.jpg,98,93,112,104,Stenosis
14_084_5_0052_bmp.rf.de5d2afd7c911948c2bff25d9f3e0103.jpg,83,52,106,61,Stenosis
14_080_3_0029_bmp.rf.de595464d07b1e618d847178dd345381.jpg,86,90,99,101,Stenosis
14_067_7_0024_bmp.rf.de95d56259ff8a78bb00736aa8dd20c3.jpg,95,52,106,71,Stenosis
14_088_6_0036_bmp.rf.de7ea70d5d35df1d882a1fc004da07fd.jpg,42,50,61,65,Stenosis
14_039_4_0072_bmp.rf.de15b2ca26655e2be78c88630ed5d3e6.jpg,68,61,75,67,Stenosis
14_046_3_0060_bmp.rf.dedd7c31c0d412f5b346ec30ec603ab0.jpg,56,59,62,63,Stenosis
14_026_3_0083_bmp.rf.de990903162e1c6b03bd718d5046a6d6.jpg,61,78,75,89,Stenosis
14_095_7_0046_bmp.rf.de90bf0db9c11d1a34b5b076a90f29e9.jpg,55,61,63,74,Stenosis
14_034_6_0017_bmp.rf.ded4ea4fc2e16106acd26a4d2e40e8e5.jpg,61,42,70,54,Stenosis
14_010_6_0041_bmp.rf.deb834198c3ed791c6d4d812ffddd635.jpg,62,107,76,131,Stenosis
14_053_4_0088_bmp.rf.de49c9fdf467a25103a5d20d5e039bac.jpg,110,46,122,55,Stenosis
14_021_1_0087_bmp.rf.de623bb1805b195985efd1d57d7a60a2.jpg,62,148,82,162,Stenosis
14_022_7_0024_bmp.rf.dee5b13b415be56e5f92b10d0e3f7962.jpg,52,32,60,45,Stenosis
14_017_1_0054_bmp.rf.df32f817b4bcb3019e30af55bf3143c9.jpg,100,94,113,103,Stenosis
14_046_6_0061_bmp.rf.df0dde356a0774d2de320a007cb058d2.jpg,74,68,83,77,Stenosis
14_084_4_0020_bmp.rf.defc3dd1e465930fdb603a9fdc240ee1.jpg,59,110,68,123,Stenosis
14_044_1_0039_bmp.rf.dedec36dc310bd88f5261053438e086e.jpg,55,41,62,49,Stenosis
14_048_2_0094_bmp.rf.dedb121716806eacadaad6f618342b39.jpg,38,48,45,55,Stenosis
14_042_3_0063_bmp.rf.dd01e8c2705eade10f4b98dc3e3d284e.jpg,97,36,100,41,Stenosis
14_010_1_0012_bmp.rf.dea2d687c9f6460f29f1b5c772b36f4f.jpg,69,119,83,129,Stenosis
14_039_7_0068_bmp.rf.df0fb01c65730e8f1ca51461f991f183.jpg,66,54,75,60,Stenosis
14_021_16_0087_bmp.rf.df7cb1b08c3095ec2135c8eb4282fc3e.jpg,34,26,46,41,Stenosis
14_084_3_0040_bmp.rf.df483425e4d9adc5f42d1d903d90e3f9.jpg,50,54,61,68,Stenosis
14_026_3_0079_bmp.rf.df537ffd9ab95700b63c5ca9d514a9c5.jpg,62,78,75,93,Stenosis
14_059_2_0070_bmp.rf.df7bef02116d67b9d73e3da1b7634771.jpg,51,31,77,39,Stenosis
14_032_6_0062_bmp.rf.dea83ef0adff6763ea69dc24bf7c662d.jpg,117,51,125,62,Stenosis
14_048_1_0083_bmp.rf.df9a10a97a42f3cfa8d288f5e603264d.jpg,62,90,69,96,Stenosis
14_023_2_0119_bmp.rf.df7c1ef79ea1ae7ee51bfda50fda4ff3.jpg,156,81,167,102,Stenosis
14_044_3_0031_bmp.rf.def3b92d5671fe0c1ef0c9b2d838bb4b.jpg,102,114,111,119,Stenosis
14_024_3_0004_bmp.rf.df64a160687e4021d60cc98a5bf34b0e.jpg,50,75,67,96,Stenosis
14_044_1_0036_bmp.rf.df79cb2aac293abe73ea892d5a1a3862.jpg,55,38,62,47,Stenosis
14_046_5_0035_bmp.rf.df80e90329e8815ca6ff0ad85e484e16.jpg,149,68,155,76,Stenosis
14_048_4_0046_bmp.rf.df1fe8cb3aa793b2f5fc1f31bb7a9bb0.jpg,66,21,72,25,Stenosis
14_021_5_0061_bmp.rf.deb4b385de21b6911d4083634ef7642e.jpg,72,65,91,78,Stenosis
14_002_5_0037_bmp.rf.dfb0591efaf91f72dd05562cc77ccca2.jpg,90,70,101,76,Stenosis
14_026_2_0126_bmp.rf.dfb840be6c84c444d829c9ff37eb4170.jpg,12,51,26,64,Stenosis
14_048_4_0058_bmp.rf.dff1a0e696ad8ff92517b49d84076762.jpg,78,22,85,27,Stenosis
14_048_2_0040_bmp.rf.dfe43b9ea91d66e83ce9fe246854006b.jpg,29,40,37,49,Stenosis
14_033_3_0033_bmp.rf.e01c1099fb7e3acdbd24983f62aef8e7.jpg,113,64,122,69,Stenosis
14_053_2_0030_bmp.rf.df71fc08eed64cda8a27d3a91a512575.jpg,40,81,61,88,Stenosis
14_080_2_0066_bmp.rf.e077eb6991df22cee352fc201a7bf8f9.jpg,124,80,141,92,Stenosis
14_057_2_0068_bmp.rf.e013ad34e32c7218bd2851a9eac26bca.jpg,98,48,112,61,Stenosis
14_092_1_0051_bmp.rf.e00426986fdd37d049f9430c9cadfc78.jpg,79,66,94,79,Stenosis
14_031_7_0072_bmp.rf.e00beb113b72bf46353167d181e76ace.jpg,117,40,127,47,Stenosis
14_053_1_0043_bmp.rf.de93b23e80de36860ac5e5b438c9f93a.jpg,43,138,63,150,Stenosis
14_028_2_0061_bmp.rf.e04c0474858e48bdf72c3fa98d10dd37.jpg,75,24,91,37,Stenosis
14_022_3_0062_bmp.rf.e01b732279df350bdfef32daa4ac080d.jpg,108,42,129,49,Stenosis
14_021_34_0029_bmp.rf.e083f81ebc7de8875c70754c8ea37a25.jpg,157,65,170,78,Stenosis
14_012_4_0015_bmp.rf.dfe505f5d732cde197aa74e3e5dce29e.jpg,61,36,71,43,Stenosis
14_007_8_0048_bmp.rf.dfc7297ec9d6c80bb2246c98cc06032a.jpg,131,48,143,61,Stenosis
14_003_1_0020_bmp.rf.e03585c1e586f540fe77029e4fa5251e.jpg,63,107,79,122,Stenosis
14_044_1_0053_bmp.rf.e074066123f28b478af66f22e803b9bb.jpg,59,45,66,52,Stenosis
14_087_3_0060_bmp.rf.e0c5dd2b9dcd514f9c801c3254f0a89e.jpg,69,15,89,24,Stenosis
14_028_1_0053_bmp.rf.e03b1bca9910d02f81df91882d126fa1.jpg,64,55,87,65,Stenosis
14_042_4_0056_bmp.rf.e06bf5830ef4687df6c73824580e228c.jpg,144,99,148,106,Stenosis
14_021_2_0026_bmp.rf.e0280e13c5b96a814cddedd36b508e4a.jpg,105,161,117,174,Stenosis
14_007_10_0071_bmp.rf.e0af136d2183bb3f70199157aac402a6.jpg,114,37,127,48,Stenosis
14_031_3_0063_bmp.rf.e039989a852c0e8851528b3a7a09af71.jpg,114,101,120,110,Stenosis
14_014_1_0020_bmp.rf.e0941b264f3a6a56df7a65cfb51155c7.jpg,60,40,78,52,Stenosis
14_021_31_0018_bmp.rf.e055ad5c176e46631a2e386e124aa468.jpg,77,91,93,105,Stenosis
14_024_6_0050_bmp.rf.e0f632188e7606a537d8397613b641f4.jpg,89,49,103,61,Stenosis
14_031_8_0062_bmp.rf.e0fba17bfd31171878d81b26c234c6fc.jpg,130,55,138,61,Stenosis
14_048_5_0020_bmp.rf.e07898d9dd0c1478393f8af96242faec.jpg,117,45,120,50,Stenosis
14_085_2_0030_bmp.rf.e0e770759a5847b56d8ff461903e73bc.jpg,94,25,121,37,Stenosis
14_077_5_0080_bmp.rf.e0ae30c3db7f0efd843370923181906a.jpg,101,72,109,85,Stenosis
14_096_2_0029_bmp.rf.e1499aa50434911f8f692f33c8b6959f.jpg,7,87,16,102,Stenosis
14_007_5_0086_bmp.rf.e0d4ed03c0c277a6214759feeb7ce28f.jpg,116,63,128,73,Stenosis
14_083_1_0034_bmp.rf.e0a01b07642ff26ca620b3e9b966e6e7.jpg,69,32,94,39,Stenosis
14_039_4_0049_bmp.rf.e115c2d1ff5e63691514434ebe949177.jpg,71,65,79,71,Stenosis
14_048_5_0023_bmp.rf.e10e8924feb97b127edbb62470705358.jpg,116,41,121,48,Stenosis
14_021_29_0032_bmp.rf.e134ab4a5462b0791be1876682d821f2.jpg,107,40,121,50,Stenosis
14_096_2_0025_bmp.rf.e11aed04e29f96cd72e84d6f30a4e4c5.jpg,17,109,26,124,Stenosis
14_087_3_0046_bmp.rf.e0f751d9612bcfeb87c90661b3965c39.jpg,63,8,81,18,Stenosis
14_026_2_0042_bmp.rf.e16dcf35aec6aede613745d7d08520be.jpg,64,64,75,77,Stenosis
14_031_6_0067_bmp.rf.e11c385f3f0b18d2aa73263025e987d9.jpg,99,38,105,46,Stenosis
14_031_7_0058_bmp.rf.e1688855eb36d27f82457575fea3a6f6.jpg,117,46,128,53,Stenosis
14_048_4_0048_bmp.rf.e1c54ac1230ac620fdee14525c83a1f8.jpg,65,19,72,25,Stenosis
14_046_3_0034_bmp.rf.e19672cd8019b94eddf65eb7421c5dc6.jpg,57,62,62,65,Stenosis
14_044_1_0042_bmp.rf.e182d15dcce65bb1e0e74ac174071d26.jpg,53,43,60,52,Stenosis
14_053_1_0034_bmp.rf.e19e4656a3cf762e74262564b47cff22.jpg,52,133,70,144,Stenosis
14_057_3_0096_bmp.rf.e17be7ac27d9981a0de0d5a64d565920.jpg,91,38,106,48,Stenosis
14_039_4_0066_bmp.rf.e1ee921de75445f910ae1e108e1929c6.jpg,83,61,91,68,Stenosis
14_012_4_0018_bmp.rf.e1b6aa7d3ffc5200d0b37f17f9653eb0.jpg,63,32,74,44,Stenosis
14_048_1_0073_bmp.rf.e226c1697be13c885c57be259696b85d.jpg,68,91,73,98,Stenosis
14_095_7_0022_bmp.rf.e13c4524f946a527bc594ad52056c04d.jpg,52,70,61,79,Stenosis
14_058_4_0039_bmp.rf.e25e4d6a57855028844aa54314daee3f.jpg,73,19,89,28,Stenosis
14_085_4_0050_bmp.rf.e208d43be3b96336ebe892f82d6d010c.jpg,89,43,113,54,Stenosis
14_081_7_0024_bmp.rf.e282d11cff9ff48a7d39e0de204a0a34.jpg,95,51,103,67,Stenosis
14_028_1_0082_bmp.rf.e37915e1dadef4592f1e2c9286f68549.jpg,56,55,76,67,Stenosis
14_024_3_0007_bmp.rf.e10d7b2a3693f4f6fafa61d846e21b05.jpg,47,64,57,77,Stenosis
14_067_4_0012_bmp.rf.e1d152c7b7d365408728d63d15a66a6d.jpg,120,96,129,119,Stenosis
14_012_4_0024_bmp.rf.e321af1da6858004ed95ef0ce2bf7e7d.jpg,55,32,65,40,Stenosis
14_031_7_0050_bmp.rf.e2eeb2c3539549a2f4bf983eefe7aaeb.jpg,119,54,129,60,Stenosis
14_046_6_0034_bmp.rf.e2b309f7af4488aadf3697e359d6028e.jpg,63,64,71,73,Stenosis
14_096_6_0052_bmp.rf.e1bab7733b0e860b91f9defd2f6ba8cf.jpg,55,55,84,65,Stenosis
14_084_5_0024_bmp.rf.e2d068848cfcc0c09f7d5aff1ca1496b.jpg,76,45,96,53,Stenosis
14_024_3_0027_bmp.rf.e3190d9e732d6103f2efb3f5ec0e29de.jpg,100,89,108,100,Stenosis
14_096_3_0049_bmp.rf.e2899526cc082492cc1bd65cc3692ef5.jpg,83,43,95,50,Stenosis
14_050_6_0029_bmp.rf.e385892efe0cb61db294ddc00dffe0ff.jpg,45,25,67,36,Stenosis
14_059_1_0062_bmp.rf.e2cb7c300e800c06251a4396d1df2d17.jpg,104,103,131,115,Stenosis
14_096_2_0058_bmp.rf.e2e988a2fc0ab8751b840776846442ee.jpg,23,103,32,119,Stenosis
14_084_7_0040_bmp.rf.e315c78a5083beb0998ffadc9c7fbbd9.jpg,48,65,61,88,Stenosis
14_046_6_0067_bmp.rf.e238e054c957d5764f33d2985330fc54.jpg,63,69,71,77,Stenosis
14_021_37_0050_bmp.rf.e2dee594cff306e5ea20c0bfbb8d7c75.jpg,75,167,100,184,Stenosis
14_039_5_0042_bmp.rf.e39357b2b6eb2aa450db15e615de1ffa.jpg,76,27,84,37,Stenosis
14_066_9_0058_bmp.rf.e3b33ea2a74decc855d548f661ffede7.jpg,113,63,127,72,Stenosis
14_066_10_0064_bmp.rf.e346ec269bff3b07213a7211f92b987e.jpg,81,65,88,75,Stenosis
14_077_6_0068_bmp.rf.e249cb05c7120695dc34fd7653dd86ff.jpg,128,65,146,76,Stenosis
14_044_5_0026_bmp.rf.e3a93dc581816928609090a7b9a86fb4.jpg,120,41,125,47,Stenosis
14_042_4_0069_bmp.rf.e3b424e5e8b907d35b48ff60e07314df.jpg,150,113,155,119,Stenosis
14_091_1_0040_bmp.rf.e0be134414b0dfe4e209ffb8f040b023.jpg,45,158,60,173,Stenosis
14_042_3_0018_bmp.rf.e39d7c1ba05514075030737a747c64bb.jpg,107,46,110,51,Stenosis
14_033_4_0035_bmp.rf.e39fdf0a7ee61f2a21352195ee0150c8.jpg,109,36,117,45,Stenosis
14_029_5_0047_bmp.rf.e35f3bc313e15a9df0730035547d2511.jpg,56,104,62,117,Stenosis
14_029_5_0074_bmp.rf.e27445fdf8524742563ffa71ac7822a4.jpg,56,115,66,128,Stenosis
14_029_4_0075_bmp.rf.e3d98897ce98a1c7e23c35db20843305.jpg,140,65,150,80,Stenosis
14_059_2_0057_bmp.rf.e3c4b92f63e9bff3bf39bd36bd0a1a2a.jpg,60,45,74,55,Stenosis
14_042_4_0032_bmp.rf.e3e51cbb2a098cd770bf68c78978e2d7.jpg,139,101,144,107,Stenosis
14_028_2_0083_bmp.rf.e422a2918514ddf33faacb069f688ccb.jpg,77,24,93,36,Stenosis
14_039_5_0029_bmp.rf.e41959327b386cfec5b7b9ce97ba8abd.jpg,57,12,68,21,Stenosis
14_096_2_0023_bmp.rf.e3b4aab3b214761f15cb28113c26d939.jpg,20,114,29,128,Stenosis
14_006_1_0150_bmp.rf.e4049af8a5c0f8363b4efeb18e959bd0.jpg,133,111,162,150,Stenosis
14_057_3_0078_bmp.rf.e3ff996a2a7e2c3a41f69f61c37cd19a.jpg,87,26,104,39,Stenosis
14_048_2_0038_bmp.rf.e440c33bbb3c088e430f5effb16a50e6.jpg,36,48,43,56,Stenosis
14_029_5_0044_bmp.rf.e45598b16c49c3fb77f6c614144ad3d7.jpg,48,113,61,129,Stenosis
14_042_4_0065_bmp.rf.e3ee30ece8b5777b77684f0b7dcb0ddd.jpg,146,110,151,119,Stenosis
14_069_1_0093_bmp.rf.e3c6e03f55d52956d357e7103edf1472.jpg,59,77,72,85,Stenosis
14_029_4_0090_bmp.rf.e4640952a5446cdee8538b2a8ca83686.jpg,146,58,160,72,Stenosis
14_029_4_0091_bmp.rf.e4082f0f75ea66cdd9837cce484b3e13.jpg,143,61,156,74,Stenosis
14_066_7_0048_bmp.rf.e44ca1e5178d18b3435c0ae137f03da0.jpg,60,21,68,35,Stenosis
14_040_1_0026_bmp.rf.e4664f84897cd33463e5c0373048587c.jpg,100,74,103,80,Stenosis
14_007_10_0091_bmp.rf.e42ca437bf081c205261bee23bd31248.jpg,129,53,141,64,Stenosis
14_064_3_0032_bmp.rf.e479f797f8d99c5ada8dabc031a60d00.jpg,122,87,132,104,Stenosis
14_048_1_0043_bmp.rf.e4091ab59fe7ad877e91b30a8645c25c.jpg,68,97,76,103,Stenosis
14_021_4_0054_bmp.rf.e4170d2a0adbc115bee48712b0bb74b1.jpg,79,99,113,114,Stenosis
14_075_5_0038_bmp.rf.e43ceb0fca04bf605f826fe564c11ce2.jpg,82,16,104,26,Stenosis
14_087_2_0079_bmp.rf.e41e4fc9573cff01bea4eca3004eb225.jpg,73,77,98,86,Stenosis
14_051_10_0027_bmp.rf.e4693bfc5defac33855739900a150f9a.jpg,77,60,100,69,Stenosis
14_066_8_0035_bmp.rf.e445adf06700eca1c7d62d85e7ea778c.jpg,26,35,42,44,Stenosis
14_096_4_0058_bmp.rf.e46643ba0a5cbeeb1a4137ec29f84687.jpg,72,61,87,70,Stenosis
14_032_4_0056_bmp.rf.e4820f0b23ddfe471c4a93dfc59a9807.jpg,50,50,63,60,Stenosis
14_080_3_0022_bmp.rf.e4e5d99e333849dce941972e6c985ab4.jpg,88,92,102,102,Stenosis
14_024_4_0062_bmp.rf.e51150292af263bba1a238ef4dcb1202.jpg,113,106,122,126,Stenosis
14_049_4_0033_bmp.rf.e49e31da58e46bef433683bd468de4e2.jpg,93,35,101,39,Stenosis
14_024_5_0063_bmp.rf.e57d025d74085527282bb37ae53e6a32.jpg,128,17,140,34,Stenosis
14_031_5_0051_bmp.rf.e54d069217a6d19259a05a889218a605.jpg,127,53,138,64,Stenosis
14_023_2_0084_bmp.rf.e4a21259f06f8032c1bc3f152d771f53.jpg,168,92,178,108,Stenosis
14_040_1_0016_bmp.rf.e49bacf419443a346dfbb0e25b36bdd9.jpg,94,78,97,84,Stenosis
14_085_4_0076_bmp.rf.e592bbeaf91505a208f3b87b32a555cb.jpg,88,43,113,57,Stenosis
14_092_1_0057_bmp.rf.e5c0fa6f21c9caa33ab78428f5b6e89d.jpg,86,60,97,72,Stenosis
14_022_7_0022_bmp.rf.e4ed0cfd7846ad7d6bd4018754a7e35b.jpg,47,29,55,44,Stenosis
14_097_2_0020_bmp.rf.e50d5f7290892d654a82f3777ab667cd.jpg,87,67,94,75,Stenosis
14_095_4_0044_bmp.rf.e50c85363264ce666dc4c581fcf21ade.jpg,19,127,38,136,Stenosis
14_032_6_0065_bmp.rf.e585409a04a82176adaea7c2405931e6.jpg,118,56,125,67,Stenosis
14_039_5_0028_bmp.rf.e5b27bc0e0bcf199deea21b1fca0c5d6.jpg,60,15,73,24,Stenosis
14_019_5_0037_bmp.rf.e5bad8c493dc817d20b241713328da68.jpg,110,31,127,42,Stenosis
14_085_1_0071_bmp.rf.e577d77b8b1c443ceee188beba752669.jpg,56,122,67,145,Stenosis
14_015_1_0062_bmp.rf.e5a6e6d46b84c049d71cd417e01a2f1b.jpg,57,43,79,54,Stenosis
14_022_6_0067_bmp.rf.e4c0dc52c55b7e2c3894912b3b595242.jpg,43,77,51,104,Stenosis
14_050_10_0030_bmp.rf.e5c23d316e4a3ff05b7eaf4f457a0fe4.jpg,110,79,126,86,Stenosis
14_024_2_0040_bmp.rf.e5afedb8045af589c4327f1b3f330949.jpg,67,44,80,55,Stenosis
14_077_6_0083_bmp.rf.e5ea4d8a45b01081c55697239c14d83b.jpg,128,60,146,71,Stenosis
14_021_16_0076_bmp.rf.e58eda5eeae8b67443b9923b9490cc31.jpg,42,21,54,39,Stenosis
14_068_6_0049_bmp.rf.e4765b4080293549b9e17ac8d9607722.jpg,54,61,69,69,Stenosis
14_039_7_0059_bmp.rf.e57993b51c8a85a9bc03eb4885f7660a.jpg,68,56,76,62,Stenosis
14_053_5_0034_bmp.rf.e5f65f3f8e9db4dacec619d34f803ebb.jpg,43,13,59,20,Stenosis
14_096_5_0077_bmp.rf.e5cddc8c27d409abc6adf3761e90d1e4.jpg,52,46,81,57,Stenosis
14_006_1_0106_bmp.rf.e5dbfe381b612dbcbf4349f9557e9990.jpg,117,128,147,162,Stenosis
14_087_2_0034_bmp.rf.e664d1b4a0ca7b1bf3ec54ef51151f85.jpg,66,70,92,78,Stenosis
14_049_4_0053_bmp.rf.e6ca137956be4b938c6ef6bd061bf1d0.jpg,94,45,100,50,Stenosis
14_022_1_0048_bmp.rf.e658552b544b89c51b51259008f05efd.jpg,77,90,86,101,Stenosis
14_024_3_0029_bmp.rf.e6e3f81682d2be3aeab6d9e5246888b3.jpg,99,88,110,101,Stenosis
14_085_5_0062_bmp.rf.e613c5a14ecfd294145f8f1a6d56bc38.jpg,90,37,119,46,Stenosis
14_048_3_0068_bmp.rf.e691e1bb764e448e8f0797879a1fdf5c.jpg,108,44,112,48,Stenosis
14_029_5_0073_bmp.rf.e62a8cafef839b1d132b67ec187bc7d8.jpg,58,113,65,124,Stenosis
14_085_2_0032_bmp.rf.e66bbf369eb78e8f36a86b12185651f8.jpg,97,25,121,38,Stenosis
14_048_5_0032_bmp.rf.e626d52cffd4799fbe28fd4b6d26d34c.jpg,104,48,111,54,Stenosis
14_015_1_0055_bmp.rf.e5f9062d60ced3ef492ef4885808111d.jpg,58,47,80,58,Stenosis
14_095_4_0024_bmp.rf.e67d80d1a1f3bdaec432f9a11a6ad548.jpg,27,116,40,124,Stenosis
14_024_3_0019_bmp.rf.e696e2a8c0b8dfd7d0bc70b030f325ee.jpg,105,85,115,100,Stenosis
